"";"Var1";"Var2";"Var3";"Freq"
"4876";"Con heridos";"Volcamiento";"Las Mercedes";19
"5074";"Con heridos";"Volcamiento";"Los Alpes";19
"5098";"Con heridos";"Caida de Ocupante";"Los Balsos No.1";19
"5524";"Con heridos";"Volcamiento";"Moscú No. 1";19
"5854";"Con heridos";"Caida de Ocupante";"Parque Norte";19
"5967";"Solo daños";"Choque";"Picachito";19
"5998";"Con heridos";"Caida de Ocupante";"Piedras Blancas";19
"6745";"Con heridos";"Otro";"Santo Domingo Savio No. 2";19
"6889";"Con heridos";"Otro";"Suburbano Altavista";19
"7111";"Con heridos";"Atropello";"Suburbano Travesias";19
"7417";"Con heridos";"Atropello";"Versalles No. 2";19
"1567";"Con heridos";"Atropello";"Alejandría";18
"1957";"Con heridos";"Otro";"Astorga";18
"2347";"Con heridos";"Choque";"Betania";18
"2392";"Con heridos";"Volcamiento";"Bolivariana";18
"2565";"Solo daños";"Choque";"Buga Patio Bonito";18
"2644";"Con heridos";"Volcamiento";"Calasanz Parte Alta";18
"2690";"Con muertos";"Choque";"Campo Amor";18
"2918";"Con muertos";"Atropello";"Corazón de Jesús";18
"3112";"Con heridos";"Volcamiento";"El Castillo";18
"3154";"Con heridos";"Caida de Ocupante";"El Corazón";18
"3535";"Con heridos";"Choque";"El Socorro";18
"3802";"Con heridos";"Caida de Ocupante";"Fuente Clara";18
"3961";"Con heridos";"Atropello";"Inst";18
"4207";"Con heridos";"Otro";"La Cruz";18
"4509";"Solo daños";"Choque";"La mota";18
"4846";"Con heridos";"Caida de Ocupante";"Las Lomas No.2";18
"4930";"Con heridos";"Volcamiento";"Las Violetas";18
"5355";"Solo daños";"Choque";"María Cano Carambolas";18
"5599";"Con heridos";"Atropello";"Nueva Villa de Aburrá";18
"5677";"Con heridos";"Choque";"Ocho de Marzo";18
"5679";"Solo daños";"Choque";"Ocho de Marzo";18
"5917";"Con heridos";"Otro";"Pedregal Alto";18
"6604";"Con heridos";"Volcamiento";"Santa Margarita";18
"6903";"Solo daños";"Choque";"Suburbano El Llano";18
"1179";"Solo daños";"Choque";"1422";17
"1555";"Con heridos";"Choque";"Aldea Pablo VI";17
"1557";"Solo daños";"Choque";"Aldea Pablo VI";17
"1654";"Con heridos";"Volcamiento";"Altavista";17
"2353";"Con heridos";"Otro";"Betania";17
"2737";"Con heridos";"Atropello";"Campo Valdés No.2";17
"3007";"Con heridos";"Atropello";"Diego Echavarría";17
"3022";"Con heridos";"Volcamiento";"Diego Echavarría";17
"3537";"Solo daños";"Choque";"El Socorro";17
"3565";"Con heridos";"Atropello";"El Triunfo";17
"3703";"Con heridos";"Otro";"Facultad Veterinaria y Zootecnia U.de.A.";17
"3799";"Con heridos";"Atropello";"Fuente Clara";17
"4381";"Con heridos";"Choque";"La Ladera";17
"4453";"Con heridos";"Choque";"La Loma Oriental";17
"4825";"Con heridos";"Atropello";"Las Lomas No.1";17
"4840";"Con heridos";"Volcamiento";"Las Lomas No.1";17
"5020";"Con heridos";"Volcamiento";"Lorena";17
"5632";"Con heridos";"Volcamiento";"Nueva Villa de la Iguaná";17
"5665";"Con heridos";"Otro";"Nuevos Conquistadores";17
"5959";"Con heridos";"Atropello";"Picachito";17
"6064";"Con heridos";"Volcamiento";"Playón de Los Comuneros";17
"6496";"Con heridos";"Volcamiento";"San Pedro";17
"6844";"Con heridos";"Caida de Ocupante";"SUBURB El Plan";17
"6885";"Solo daños";"Choque";"Suburbano Altavista";17
"7117";"Con heridos";"Choque";"Suburbano Travesias";17
"7396";"Con heridos";"Volcamiento";"Veinte de Julio";17
"7573";"Con heridos";"Otro";"Villa Liliam";17
"7616";"Con muertos";"Atropello";"Villa Nueva";17
"1552";"Con heridos";"Caida de Ocupante";"Aldea Pablo VI";16
"2284";"Con heridos";"Volcamiento";"Bello Horizonte";16
"3490";"Con heridos";"Volcamiento";"El Rodeo";16
"3964";"Con heridos";"Caida de Ocupante";"Inst";16
"4198";"Con heridos";"Caida de Ocupante";"La Cruz";16
"4300";"Con heridos";"Volcamiento";"La Francia";16
"4984";"Con heridos";"Volcamiento";"Loma de los Bernal";16
"5656";"Con heridos";"Caida de Ocupante";"Nuevos Conquistadores";16
"5733";"Solo daños";"Choque";"Oriente";16
"5926";"Con heridos";"Caida de Ocupante";"Pedregal Bajo";16
"5929";"Con heridos";"Choque";"Pedregal Bajo";16
"5948";"Con muertos";"Choque";"Perpetuo Socorro";16
"6739";"Con heridos";"Choque";"Santo Domingo Savio No. 2";16
"7029";"Solo daños";"Choque";"Suburbano Palma Patio";16
"1582";"Con heridos";"Volcamiento";"Alejandría";15
"1921";"Con heridos";"Otro";"Asomadera No. 3";15
"2365";"Con heridos";"Choque";"Blanquizal";15
"3073";"Con heridos";"Otro";"Eduardo Santos";15
"3097";"Con heridos";"Atropello";"El Castillo";15
"3100";"Con heridos";"Caida de Ocupante";"El Castillo";15
"3145";"Con heridos";"Otro";"El Compromiso";15
"3163";"Con heridos";"Otro";"El Corazón";15
"3202";"Con heridos";"Volcamiento";"El Danubio";15
"3760";"Con heridos";"Volcamiento";"Florencia";15
"4480";"Con heridos";"Volcamiento";"La Mansión";15
"4768";"Con heridos";"Volcamiento";"Las Esmeraldas";15
"4858";"Con heridos";"Volcamiento";"Las Lomas No.2";15
"5299";"Con heridos";"Choque";"Manrique Central No.1";15
"5473";"Con heridos";"Atropello";"Monteclaro";15
"5863";"Con heridos";"Otro";"Parque Norte";15
"5935";"Con heridos";"Otro";"Pedregal Bajo";15
"5971";"Con heridos";"Otro";"Picachito";15
"6001";"Con heridos";"Choque";"Piedras Blancas";15
"6007";"Con heridos";"Otro";"Piedras Blancas";15
"6542";"Con muertos";"Choque";"Santa Fé";15
"6853";"Con heridos";"Otro";"SUBURB El Plan";15
"7114";"Con heridos";"Caida de Ocupante";"Suburbano Travesias";15
"1251";"Solo daños";"Choque";"1507";14
"1708";"Con heridos";"Volcamiento";"Andalucía";14
"2155";"Con heridos";"Otro";"Barrio Cristóbal";14
"2626";"Con heridos";"Volcamiento";"Calasanz";14
"2797";"Con heridos";"Choque";"Carpinelo";14
"2896";"Con heridos";"Volcamiento";"Centro Administrativo";14
"3069";"Solo daños";"Choque";"Eduardo Santos";14
"3136";"Con heridos";"Caida de Ocupante";"El Compromiso";14
"3694";"Con heridos";"Caida de Ocupante";"Facultad Veterinaria y Zootecnia U.de.A.";14
"3886";"Con heridos";"Volcamiento";"Granizal";14
"4015";"Con heridos";"Atropello";"Juan Pablo II";14
"4174";"Con heridos";"Volcamiento";"La Castellana";14
"4246";"Con heridos";"Volcamiento";"La Esperanza No. 2";14
"5404";"Con heridos";"Caida de Ocupante";"Mirador del Doce";14
"5737";"Con heridos";"Otro";"Oriente";14
"5908";"Con heridos";"Caida de Ocupante";"Pedregal Alto";14
"5913";"Solo daños";"Choque";"Pedregal Alto";14
"6373";"Con heridos";"Atropello";"San José la Cima No. 1";14
"6421";"Con heridos";"Otro";"San Lucas";14
"7009";"Con heridos";"Choque";"Suburbano Mirador del Poblado";14
"7015";"Con heridos";"Otro";"Suburbano Mirador del Poblado";14
"7018";"Con heridos";"Volcamiento";"Suburbano Mirador del Poblado";14
"7420";"Con heridos";"Caida de Ocupante";"Versalles No. 2";14
"1305";"Solo daños";"Choque";"1603";13
"1513";"Con heridos";"Atropello";"Aguas frias";13
"1521";"Solo daños";"Choque";"Aguas frias";13
"1675";"Con heridos";"Atropello";"Altos del Poblado";13
"1690";"Con heridos";"Volcamiento";"Altos del Poblado";13
"1813";"Con heridos";"Otro";"Área de Expansión Altos de Calasanz";13
"2126";"Con muertos";"Atropello";"Barrio Colón";13
"2589";"Solo daños";"Otro";"Cabecera San Antonio de Prado";13
"2762";"Con muertos";"Choque";"Caribe";13
"3573";"Solo daños";"Choque";"El Triunfo";13
"3691";"Con heridos";"Atropello";"Facultad Veterinaria y Zootecnia U.de.A.";13
"3943";"Con heridos";"Atropello";"Hospital San Vicente de Paúl";13
"4450";"Con heridos";"Caida de Ocupante";"La Loma Oriental";13
"4507";"Con heridos";"Choque";"La mota";13
"5714";"Con muertos";"Choque";"Oleoducto";13
"5728";"Con heridos";"Caida de Ocupante";"Oriente";13
"5746";"Con heridos";"Caida de Ocupante";"Pablo VI";13
"5749";"Con heridos";"Choque";"Pablo VI";13
"6640";"Con heridos";"Volcamiento";"Santa María de Los Ángeles";13
"6682";"Con heridos";"Caida de Ocupante";"Santa Teresita";13
"6849";"Solo daños";"Choque";"SUBURB El Plan";13
"7123";"Con heridos";"Otro";"Suburbano Travesias";13
"7711";"Con heridos";"Choque";"Yolombo";13
"7713";"Solo daños";"Choque";"Yolombo";13
"1891";"Con heridos";"Atropello";"Asomadera No. 2";12
"2146";"Con heridos";"Caida de Ocupante";"Barrio Cristóbal";12
"2338";"Con heridos";"Volcamiento";"Bermejal-Los Alamos";12
"2582";"Con muertos";"Choque";"Cabecera San Antonio de Prado";12
"2740";"Con heridos";"Caida de Ocupante";"Campo Valdés No.2";12
"2806";"Con heridos";"Volcamiento";"Carpinelo";12
"2954";"Con muertos";"Atropello";"Cristo Rey";12
"3122";"Con muertos";"Choque";"El Chagualo";12
"3226";"Con heridos";"Caida de Ocupante";"El Diamante No. 2";12
"3742";"Con heridos";"Volcamiento";"Ferrini";12
"3955";"Con heridos";"Otro";"Hospital San Vicente de Paúl";12
"4387";"Con heridos";"Otro";"La Ladera";12
"4819";"Con heridos";"Otro";"Las Independencias";12
"5128";"Con heridos";"Volcamiento";"Los Balsos No.2";12
"5174";"Con muertos";"Choque";"Los Conquistadores";12
"5301";"Solo daños";"Choque";"Manrique Central No.1";12
"5391";"Solo daños";"Choque";"Metropolitano";12
"5413";"Con heridos";"Otro";"Mirador del Doce";12
"5671";"Con heridos";"Atropello";"Ocho de Marzo";12
"5931";"Solo daños";"Choque";"Pedregal Bajo";12
"6586";"Con heridos";"Volcamiento";"Santa Lucía";12
"6982";"Con heridos";"Volcamiento";"Suburbano La Loma";12
"7208";"Con muertos";"Choque";"Terminal de Transporte";12
"7636";"Con heridos";"Caida de Ocupante";"Villa Turbay";12
"7645";"Con heridos";"Otro";"Villa Turbay";12
"1197";"Solo daños";"Choque";"1423";11
"1855";"Con heridos";"Atropello";"Área de Expansión San Antonio de Prado";11
"1858";"Con heridos";"Caida de Ocupante";"Área de Expansión San Antonio de Prado";11
"1945";"Con heridos";"Atropello";"Astorga";11
"2143";"Con heridos";"Atropello";"Barrio Cristóbal";11
"2371";"Con heridos";"Otro";"Blanquizal";11
"2563";"Con heridos";"Choque";"Buga Patio Bonito";11
"2745";"Solo daños";"Choque";"Campo Valdés No.2";11
"2756";"Con muertos";"Atropello";"Caribe";11
"3238";"Con heridos";"Volcamiento";"El Diamante No. 2";11
"3292";"Con heridos";"Volcamiento";"El Nogal-Los Almendros";11
"3998";"Con muertos";"Atropello";"Jesús Nazareno";11
"4004";"Con muertos";"Choque";"Jesús Nazareno";11
"4318";"Con heridos";"Volcamiento";"La Frontera";11
"4339";"Con heridos";"Atropello";"La Hondonada";11
"4642";"Con heridos";"Volcamiento";"La Rosa";11
"4815";"Solo daños";"Choque";"Las Independencias";11
"5110";"Con heridos";"Volcamiento";"Los Balsos No.1";11
"5359";"Con heridos";"Otro";"María Cano Carambolas";11
"5401";"Con heridos";"Atropello";"Mirador del Doce";11
"5761";"Con heridos";"Atropello";"Pajarito";11
"6658";"Con heridos";"Volcamiento";"Santa Mónica";11
"6802";"Con heridos";"Volcamiento";"Simón Bolívar";11
"7226";"Con muertos";"Choque";"Toscana";11
"7576";"Con heridos";"Volcamiento";"Villa Liliam";11
"7633";"Con heridos";"Atropello";"Villa Turbay";11
"891";"Solo daños";"Choque";"1019";10
"1441";"Con heridos";"Atropello";"7001";10
"1449";"Solo daños";"Choque";"7001";10
"1519";"Con heridos";"Choque";"Aguas frias";10
"1543";"Con heridos";"Otro";"Aguas Frias";10
"1672";"Con heridos";"Volcamiento";"Altavista Sector Central";10
"2068";"Con heridos";"Volcamiento";"B. Cerro  El Volador";10
"2749";"Con heridos";"Otro";"Campo Valdés No.2";10
"3116";"Con muertos";"Atropello";"El Chagualo";10
"3508";"Con heridos";"Volcamiento";"El Salado";10
"3568";"Con heridos";"Caida de Ocupante";"El Triunfo";10
"3932";"Con muertos";"Choque";"Héctor Abad Gómez";10
"4048";"Con heridos";"Volcamiento";"Juan XXIII La Quiebra";10
"4138";"Con heridos";"Volcamiento";"La Avanzada";10
"4378";"Con heridos";"Caida de Ocupante";"La Ladera";10
"4545";"Solo daños";"Choque";"La Oculta";10
"4675";"Con heridos";"Otro";"La Sierra";10
"4954";"Con heridos";"Caida de Ocupante";"Llanaditas";10
"4957";"Con heridos";"Choque";"Llanaditas";10
"5146";"Con heridos";"Volcamiento";"Los Cerros El Vergel";10
"5467";"Con heridos";"Otro";"Miravalle";10
"5602";"Con heridos";"Caida de Ocupante";"Nueva Villa de Aburrá";10
"5683";"Con heridos";"Otro";"Ocho de Marzo";10
"5776";"Con heridos";"Volcamiento";"Pajarito";10
"5794";"Con heridos";"Volcamiento";"Palenque";10
"6379";"Con heridos";"Choque";"San José la Cima No. 1";10
"6409";"Con heridos";"Atropello";"San Lucas";10
"6424";"Con heridos";"Volcamiento";"San Lucas";10
"6536";"Con muertos";"Atropello";"Santa Fé";10
"7069";"Con heridos";"Otro";"Suburbano Pedregal alto";10
"7339";"Con heridos";"Otro";"U.P.B.";10
"7612";"Con heridos";"Volcamiento";"Villa Niza";10
"1447";"Con heridos";"Choque";"7001";9
"1804";"Con heridos";"Caida de Ocupante";"Área de Expansión Altos de Calasanz";9
"1827";"Solo daños";"Choque";"Area De Expansion Belen Rincon";9
"2362";"Con heridos";"Caida de Ocupante";"Blanquizal";9
"2486";"Con muertos";"Atropello";"Boston";9
"3814";"Con heridos";"Volcamiento";"Fuente Clara";9
"3946";"Con heridos";"Caida de Ocupante";"Hospital San Vicente de Paúl";9
"3958";"Con heridos";"Volcamiento";"Hospital San Vicente de Paúl";9
"4106";"Con muertos";"Atropello";"La América";9
"4155";"Solo daños";"Otro";"La Candelaria";9
"4372";"Con heridos";"Volcamiento";"La Isla";9
"4693";"Con heridos";"Otro";"La Verde";9
"4810";"Con heridos";"Caida de Ocupante";"Las Independencias";9
"4822";"Con heridos";"Volcamiento";"Las Independencias";9
"4963";"Con heridos";"Otro";"Llanaditas";9
"5150";"Con muertos";"Atropello";"Los Colores";9
"5353";"Con heridos";"Choque";"María Cano Carambolas";9
"5386";"Con heridos";"Caida de Ocupante";"Metropolitano";9
"5488";"Con heridos";"Volcamiento";"Monteclaro";9
"5659";"Con heridos";"Choque";"Nuevos Conquistadores";9
"5704";"Con heridos";"Volcamiento";"Olaya Herrera";9
"5840";"Con muertos";"Choque";"Parque Juan Pablo II";9
"5911";"Con heridos";"Choque";"Pedregal Alto";9
"6079";"Con heridos";"Otro";"Plaza de Ferias";9
"6122";"Con muertos";"Atropello";"Prado";9
"6175";"Con heridos";"Atropello";"San Antonio";9
"6412";"Con heridos";"Caida de Ocupante";"San Lucas";9
"6669";"Solo daños";"Choque";"Santa Rosa de Lima";9
"6694";"Con heridos";"Volcamiento";"Santa Teresita";9
"6880";"Con heridos";"Caida de Ocupante";"Suburbano Altavista";9
"6939";"Solo daños";"Choque";"Suburbano el Tesoro";9
"7261";"Con heridos";"Choque";"Trece de Noviembre";9
"7423";"Con heridos";"Choque";"Versalles No. 2";9
"7478";"Con muertos";"Choque";"Villa Carlota";9
"7639";"Con heridos";"Choque";"Villa Turbay";9
"7641";"Solo daños";"Choque";"Villa Turbay";9
"1233";"Solo daños";"Choque";"1504";8
"1539";"Solo daños";"Choque";"Aguas Frias";8
"1801";"Con heridos";"Atropello";"Área de Expansión Altos de Calasanz";8
"1867";"Con heridos";"Otro";"Área de Expansión San Antonio de Prado";8
"1924";"Con heridos";"Volcamiento";"Asomadera No. 3";8
"2356";"Con heridos";"Volcamiento";"Betania";8
"2482";"Con heridos";"Volcamiento";"Bosques de San Pablo";8
"2697";"Solo daños";"Otro";"Campo Amor";8
"2769";"Solo daños";"Otro";"Caribe";8
"2810";"Con muertos";"Atropello";"Castilla";8
"2906";"Con muertos";"Choque";"Cerro Nutibara";8
"2924";"Con muertos";"Choque";"Corazón de Jesús";8
"2960";"Con muertos";"Choque";"Cristo Rey";8
"3067";"Con heridos";"Choque";"Eduardo Santos";8
"3310";"Con heridos";"Volcamiento";"El Pesebre";8
"3532";"Con heridos";"Caida de Ocupante";"El Socorro";8
"3656";"Con muertos";"Atropello";"Estación Villa";8
"4018";"Con heridos";"Caida de Ocupante";"Juan Pablo II";8
"4094";"Con muertos";"Choque";"La Alpujarra";8
"4210";"Con heridos";"Volcamiento";"La Cruz";8
"4540";"Con heridos";"Caida de Ocupante";"La Oculta";8
"4684";"Con heridos";"Caida de Ocupante";"La Verde";8
"4796";"Con muertos";"Choque";"Las Granjas";8
"4843";"Con heridos";"Atropello";"Las Lomas No.2";8
"4886";"Con muertos";"Choque";"Las Palmas";8
"5168";"Con muertos";"Atropello";"Los Conquistadores";8
"5319";"Solo daños";"Choque";"Manrique Central No.2";8
"5395";"Con heridos";"Otro";"Metropolitano";8
"5455";"Con heridos";"Atropello";"Miravalle";8
"5588";"Con muertos";"Choque";"Naranjal";8
"5614";"Con heridos";"Volcamiento";"Nueva Villa de Aburrá";8
"5740";"Con heridos";"Volcamiento";"Oriente";8
"5866";"Con heridos";"Volcamiento";"Parque Norte";8
"5938";"Con heridos";"Volcamiento";"Pedregal Bajo";8
"6067";"Con heridos";"Atropello";"Plaza de Ferias";8
"6070";"Con heridos";"Caida de Ocupante";"Plaza de Ferias";8
"6181";"Con heridos";"Choque";"San Antonio";8
"6514";"Con heridos";"Volcamiento";"Santa Cruz";8
"7006";"Con heridos";"Caida de Ocupante";"Suburbano Mirador del Poblado";8
"7027";"Con heridos";"Choque";"Suburbano Palma Patio";8
"7063";"Con heridos";"Choque";"Suburbano Pedregal alto";8
"7126";"Con heridos";"Volcamiento";"Suburbano Travesias";8
"7202";"Con muertos";"Atropello";"Terminal de Transporte";8
"7330";"Con heridos";"Caida de Ocupante";"U.P.B.";8
"7370";"Con muertos";"Choque";"Universidad Nacional";8
"7429";"Con heridos";"Otro";"Versalles No. 2";8
"673";"Con heridos";"Choque";"0907";7
"1141";"Con heridos";"Choque";"1408";7
"1143";"Solo daños";"Choque";"1408";7
"1429";"Con heridos";"Choque";"6001";7
"1753";"Con heridos";"Choque";"Area De Expansion Altavista";7
"1912";"Con heridos";"Caida de Ocupante";"Asomadera No. 3";7
"1960";"Con heridos";"Volcamiento";"Astorga";7
"2569";"Con heridos";"Otro";"Buga Patio Bonito";7
"2684";"Con muertos";"Atropello";"Campo Amor";7
"2863";"Con heridos";"Atropello";"Cementerio Universal";7
"2878";"Con heridos";"Volcamiento";"Cementerio Universal";7
"3148";"Con heridos";"Volcamiento";"El Compromiso";7
"3223";"Con heridos";"Atropello";"El Diamante No. 2";7
"3890";"Con muertos";"Atropello";"Guayabal";7
"4023";"Solo daños";"Choque";"Juan Pablo II";7
"4030";"Con heridos";"Volcamiento";"Juan Pablo II";7
"4375";"Con heridos";"Atropello";"La Ladera";7
"4447";"Con heridos";"Atropello";"La Loma Oriental";7
"4462";"Con heridos";"Volcamiento";"La Loma Oriental";7
"4549";"Con heridos";"Otro";"La Oculta";7
"4702";"Con heridos";"Caida de Ocupante";"Lalinde";7
"5317";"Con heridos";"Choque";"Manrique Central No.2";7
"5458";"Con heridos";"Caida de Ocupante";"Miravalle";7
"5492";"Con muertos";"Atropello";"Moravia";7
"5498";"Con muertos";"Choque";"Moravia";7
"5974";"Con heridos";"Volcamiento";"Picachito";7
"6178";"Con heridos";"Caida de Ocupante";"San Antonio";7
"6187";"Con heridos";"Otro";"San Antonio";7
"6200";"Con muertos";"Choque";"San Benito";7
"6230";"Con muertos";"Atropello";"San Diego";7
"6394";"Con heridos";"Caida de Ocupante";"San José la Cima No.2";7
"6667";"Con heridos";"Choque";"Santa Rosa de Lima";7
"6698";"Con muertos";"Atropello";"Santander";7
"6877";"Con heridos";"Atropello";"Suburbano Altavista";7
"6901";"Con heridos";"Choque";"Suburbano El Llano";7
"7267";"Con heridos";"Otro";"Trece de Noviembre";7
"7324";"Con heridos";"Volcamiento";"U.D. Atanasio Girardot";7
"7352";"Con muertos";"Choque";"Universidad de Antioquia";7
"7717";"Con heridos";"Otro";"Yolombo";7
"331";"Con heridos";"Choque";"0408";6
"333";"Solo daños";"Choque";"0408";6
"783";"Solo daños";"Choque";"1007";6
"1057";"Con heridos";"Otro";"1204";6
"1165";"Con heridos";"Otro";"1419";6
"1269";"Solo daños";"Choque";"1510";6
"1431";"Solo daños";"Choque";"6001";6
"1525";"Con heridos";"Otro";"Aguas frias";6
"1750";"Con heridos";"Caida de Ocupante";"Area De Expansion Altavista";6
"1755";"Solo daños";"Choque";"Area De Expansion Altavista";6
"1791";"Solo daños";"Choque";"Area de Expansion Altos de Calasanz";6
"1870";"Con heridos";"Volcamiento";"Área de Expansión San Antonio de Prado";6
"2139";"Solo daños";"Otro";"Barrio Colón";6
"2168";"Con muertos";"Choque";"Barrio de Jesús";6
"2197";"Con heridos";"Atropello";"Batallón Girardot";6
"2308";"Con heridos";"Caida de Ocupante";"Berlín";6
"2431";"Con heridos";"Atropello";"Bomboná No.1";6
"2443";"Con heridos";"Otro";"Bomboná No.1";6
"2572";"Con heridos";"Volcamiento";"Buga Patio Bonito";6
"2592";"Solo daños";"Volcamiento";"Cabecera San Antonio de Prado";6
"2708";"Con muertos";"Choque";"Campo Valdés No. 1";6
"2772";"Solo daños";"Volcamiento";"Caribe";6
