"";"Var1";"Var2";"Var3";"Freq"
"24391";"Atropello";"Tramo de via";"Popular";103
"10423";"Atropello";"Tramo de via";"Cabecera Urbana San Cristobal";102
"16475";"Otro";"Tramo de via";"La América";102
"20724";"Volcamiento";"Tramo de via";"Los Conquistadores";102
"26159";"Otro";"Lote o Predio";"Santa Fé";102
"8051";"Otro";"Tramo de via";"Aures No. 2";101
"14675";"Otro";"Tramo de via";"Estación Villa";101
"20615";"Otro";"Lote o Predio";"Los Colores";101
"23600";"Caida de Ocupante";"Tramo de via";"Pedregal";101
"29147";"Otro";"Tramo de via";"Tricentenario";101
"10527";"Choque";"Interseccion";"Calasanz Parte Alta";100
"11292";"Volcamiento";"Tramo de via";"Castilla";100
"13233";"Choque";"Tramo de via";"El Pesebre";100
"13629";"Choque";"Lote o Predio";"El Progreso";100
"22479";"Choque";"Interseccion";"Nueva Villa de la Iguaná";99
"8407";"Atropello";"Tramo de via";"Barrio Caicedo";98
"9345";"Choque";"Tramo de via";"Bermejal-Los Alamos";98
"13663";"Atropello";"Tramo de via";"El Progreso";98
"16040";"Caida de Ocupante";"Tramo de via";"Jesús Nazareno";98
"20147";"Otro";"Tramo de via";"Loreto";98
"20359";"Atropello";"Tramo de via";"Los Ángeles";98
"23603";"Otro";"Tramo de via";"Pedregal";98
"12223";"Atropello";"Tramo de via";"Doce de Octubre No.2";97
"18951";"Choque";"Interseccion";"Las Brisas";97
"27131";"Otro";"Tramo de via";"Sevilla";97
"10671";"Choque";"Interseccion";"Campo Alegre";96
"20469";"Choque";"Lote o Predio";"Los Balsos No.2";96
"20823";"Choque";"Interseccion";"Los Naranjos";96
"20939";"Otro";"Tramo de via";"Los Pinos";96
"21975";"Choque";"Interseccion";"Moravia";96
"24895";"Atropello";"Tramo de via";"San Bernardo";96
"11864";"Caida de Ocupante";"Tramo de via";"Cristo Rey";95
"13375";"Atropello";"Tramo de via";"El Pinal";95
"15392";"Caida de Ocupante";"Tramo de via";"Girardot";95
"20791";"Atropello";"Tramo de via";"Los Mangos";95
"23783";"Otro";"Lote o Predio";"Perpetuo Socorro";95
"8411";"Otro";"Tramo de via";"Barrio Caicedo";94
"11363";"Otro";"Tramo de via";"Castropol";94
"19383";"Choque";"Interseccion";"Las Lomas No.2";94
"21011";"Otro";"Tramo de via";"Manila";94
"28711";"Atropello";"Tramo de via";"Tejelo";94
"13019";"Otro";"Tramo de via";"El Estadio";93
"14199";"Choque";"Interseccion";"El Tesoro";93
"16400";"Caida de Ocupante";"Tramo de via";"La Alpujarra";93
"20577";"Choque";"Tramo de via";"Los Cerros El Vergel";93
"20652";"Volcamiento";"Tramo de via";"Los Colores";93
"30223";"Atropello";"Tramo de via";"Villa Hermosa";93
"6279";"Choque";"Interseccion";"Alejandría";92
"6391";"Atropello";"Tramo de via";"Alejandro Echavarría";92
"7359";"Choque";"Interseccion";"Área de Expansión Pajarito";92
"12151";"Atropello";"Tramo de via";"Doce de Octubre No.1";92
"13015";"Atropello";"Tramo de via";"El Estadio";92
"19065";"Choque";"Tramo de via";"Las Esmeraldas";92
"20463";"Choque";"Interseccion";"Los Balsos No.2";92
"25719";"Choque";"Interseccion";"San Martín de Porres";92
"29504";"Caida de Ocupante";"Tramo de via";"Universidad Nacional";92
"11935";"Atropello";"Tramo de via";"Cuarta Brigada";91
"11967";"Choque";"Interseccion";"Cucaracho";91
"16256";"Caida de Ocupante";"Tramo de via";"Kennedy";91
"30080";"Caida de Ocupante";"Tramo de via";"Villa Flora";91
"30441";"Choque";"Tramo de via";"Villa Niza";91
"6495";"Choque";"Interseccion";"Altamira";90
"14991";"Choque";"Interseccion";"Florencia";90
"16425";"Choque";"Glorieta";"La América";90
"22883";"Otro";"Tramo de via";"Oleoducto";90
"25112";"Caida de Ocupante";"Tramo de via";"San Isidro";90
"28931";"Otro";"Tramo de via";"Toscana";90
"16581";"Choque";"Lote o Predio";"La Candelaria";89
"20687";"Otro";"Lote o Predio";"Los Conquistadores";89
"22809";"Choque";"Tramo de via";"Olaya Herrera";89
"27128";"Caida de Ocupante";"Tramo de via";"Sevilla";89
"59";"Otro";"Tramo de via";"0";88
"10211";"Otro";"Tramo de via";"Buenos Aires";88
"25759";"Atropello";"Tramo de via";"San Martín de Porres";88
"26439";"Choque";"Interseccion";"Santa María de los Ángeles";88
"6395";"Otro";"Tramo de via";"Alejandro Echavarría";87
"8123";"Otro";"Tramo de via";"Aures No.1";87
"10856";"Caida de Ocupante";"Tramo de via";"Campo Valdés No. 1";87
"13523";"Otro";"Tramo de via";"El Poblado";87
"15103";"Atropello";"Tramo de via";"Florida Nueva";87
"23963";"Otro";"Tramo de via";"Picacho";87
"30007";"Atropello";"Tramo de via";"Villa del Socorro";87
"30655";"Atropello";"Tramo de via";"Villatina";87
"9057";"Choque";"Tramo de via";"Belencito";86
"9992";"Caida de Ocupante";"Tramo de via";"Boston";86
"14599";"Atropello";"Tramo de via";"Enciso";86
"14919";"Choque";"Interseccion";"Ferrini";86
"18923";"Otro";"Tramo de via";"Las Acacias";86
"6825";"Choque";"Tramo de via";"Andalucía";85
"9087";"Choque";"Interseccion";"Bello Horizonte";85
"23781";"Choque";"Lote o Predio";"Perpetuo Socorro";85
"7399";"Atropello";"Tramo de via";"Área de Expansión Pajarito";84
"7689";"Choque";"Tramo de via";"Asomadera No. 3";84
"20363";"Otro";"Tramo de via";"Los Ángeles";84
"24321";"Choque";"Tramo de via";"Plaza de Ferias";84
"30151";"Atropello";"Tramo de via";"Villa Guadalupe";84
"8120";"Caida de Ocupante";"Tramo de via";"Aures No.1";83
"11111";"Otro";"Lote o Predio";"Carlos E. Restrepo";83
"16328";"Caida de Ocupante";"Tramo de via";"La Aguacatala";83
"21803";"Otro";"Tramo de via";"Miranda";83
"24683";"Otro";"Tramo de via";"Rosales";83
"26263";"Atropello";"Tramo de via";"Santa Inés";83
"26840";"Caida de Ocupante";"Tramo de via";"Santander";83
"28715";"Otro";"Tramo de via";"Tejelo";83
"11751";"Choque";"Interseccion";"Córdoba";82
"21371";"Otro";"Tramo de via";"Manrique Oriental";82
"24899";"Otro";"Tramo de via";"San Bernardo";82
"29361";"Choque";"Tramo de via";"U.P.B.";82
"12224";"Caida de Ocupante";"Tramo de via";"Doce de Octubre No.2";81
"15135";"Choque";"Interseccion";"Francisco Antonio Zea";81
"17336";"Caida de Ocupante";"Tramo de via";"La Gloria";81
"24572";"Caida de Ocupante";"Lote o Predio";"Robledo";81
"24607";"Atropello";"Tramo de via";"Robledo";81
"28712";"Caida de Ocupante";"Tramo de via";"Tejelo";81
"8408";"Caida de Ocupante";"Tramo de via";"Barrio Caicedo";80
"9203";"Otro";"Tramo de via";"Berlin";80
"13880";"Caida de Ocupante";"Tramo de via";"El Rincón";80
"20703";"Choque";"Paso Inferior";"Los Conquistadores";80
"22343";"Otro";"Lote o Predio";"Naranjal";80
"25043";"Otro";"Tramo de via";"San Germán";80
"25975";"Atropello";"Tramo de via";"San Pedro";80
"10931";"Otro";"Tramo de via";"Campo Valdés No. 2";79
"15752";"Caida de Ocupante";"Tramo de via";"Héctor Abad Gómez";79
"16907";"Otro";"Tramo de via";"La Esperanza";79
"19787";"Otro";"Tramo de via";"Laureles";79
"19964";"Caida de Ocupante";"Lote o Predio";"López de Mesa";79
"20673";"Choque";"Glorieta";"Los Conquistadores";79
"22159";"Atropello";"Tramo de via";"Moscú No. 2";79
"24896";"Caida de Ocupante";"Tramo de via";"San Bernardo";79
"60";"Volcamiento";"Tramo de via";"0";78
"6897";"Choque";"Tramo de via";"Antonio Nariño";78
"15391";"Atropello";"Tramo de via";"Girardot";78
"21079";"Atropello";"Tramo de via";"Manrique Central No. 1";78
"24789";"Choque";"Lote o Predio";"San Benito";78
"24935";"Otro";"Lote o Predio";"San Diego";78
"29503";"Atropello";"Tramo de via";"Universidad Nacional";78
"16545";"Choque";"Tramo de via";"La Avanzada";77
"23924";"Caida de Ocupante";"Lote o Predio";"Picacho";77
"24680";"Caida de Ocupante";"Tramo de via";"Rosales";77
"25760";"Caida de Ocupante";"Tramo de via";"San Martín de Porres";77
"25929";"Choque";"Glorieta";"San Pedro";77
"26799";"Choque";"Interseccion";"Santander";77
"28823";"Otro";"Lote o Predio";"Terminal de Transporte";77
"10319";"Otro";"Lote o Predio";"Cabecera San Antonio de Prado";76
"10427";"Otro";"Tramo de via";"Cabecera Urbana San Cristobal";76
"11651";"Otro";"Tramo de via";"Cerro Nutibara";76
"13839";"Choque";"Interseccion";"El Rincón";76
"15249";"Choque";"Tramo de via";"Fuente Clara";76
"16580";"Caida de Ocupante";"Lote o Predio";"La Candelaria";76
"16763";"Otro";"Tramo de via";"La Colina";76
"16904";"Caida de Ocupante";"Tramo de via";"La Esperanza";76
"20103";"Choque";"Interseccion";"Loreto";76
"21080";"Caida de Ocupante";"Tramo de via";"Manrique Central No. 1";76
"23239";"Atropello";"Tramo de via";"Palermo";76
"23919";"Choque";"Interseccion";"Picacho";76
"24503";"Otro";"Lote o Predio";"Prado";76
"24972";"Volcamiento";"Tramo de via";"San Diego";76
"25183";"Atropello";"Tramo de via";"San Javier No.1";76
"25763";"Otro";"Tramo de via";"San Martín de Porres";76
"26223";"Choque";"Interseccion";"Santa Inés";76
"28927";"Atropello";"Tramo de via";"Toscana";76
"29432";"Caida de Ocupante";"Tramo de via";"Universidad de Antioquia";76
"7367";"Otro";"Lote o Predio";"Área de Expansión Pajarito";75
"11049";"Choque";"Paso Elevado";"Caribe";75
"12836";"Caida de Ocupante";"Lote o Predio";"El Diamante";75
"13879";"Atropello";"Tramo de via";"El Rincón";75
"15612";"Volcamiento";"Tramo de via";"Guayabal";75
"25039";"Atropello";"Tramo de via";"San Germán";75
"10135";"Atropello";"Tramo de via";"Brasilia";74
"11939";"Otro";"Tramo de via";"Cuarta Brigada";74
"13847";"Otro";"Lote o Predio";"El Rincón";74
"14817";"Choque";"Tramo de via";"Facultad Veterinaria y Zootecnia U.de.A.";74
"20071";"Atropello";"Tramo de via";"Lorena";74
"23387";"Otro";"Tramo de via";"Parque Juan Pablo II";74
"25903";"Atropello";"Tramo de via";"San Pablo";74
"29935";"Atropello";"Tramo de via";"Villa Carlota";74
"6681";"Choque";"Tramo de via";"Altavista Sector Central";73
"8007";"Choque";"Interseccion";"Aures No. 2";73
"10928";"Caida de Ocupante";"Tramo de via";"Campo Valdés No. 2";73
"11936";"Caida de Ocupante";"Tramo de via";"Cuarta Brigada";73
"14711";"Otro";"Lote o Predio";"Facultad de Minas U. Nacional";73
"15535";"Atropello";"Tramo de via";"Granizal";73
"18920";"Caida de Ocupante";"Tramo de via";"Las Acacias";73
"18992";"Caida de Ocupante";"Tramo de via";"Las Brisas";73
"25835";"Otro";"Tramo de via";"San Miguel";73
"26843";"Otro";"Tramo de via";"Santander";73
"6536";"Caida de Ocupante";"Tramo de via";"Altamira";72
"6927";"Choque";"Interseccion";"Aranjuez";72
"8915";"Otro";"Tramo de via";"Belalcázar";72
"11109";"Choque";"Lote o Predio";"Carlos E. Restrepo";72
"12227";"Otro";"Tramo de via";"Doce de Octubre No.2";72
"14205";"Choque";"Lote o Predio";"El Tesoro";72
"16583";"Otro";"Lote o Predio";"La Candelaria";72
"21152";"Caida de Ocupante";"Tramo de via";"Manrique Central No. 2";72
"26047";"Atropello";"Tramo de via";"Santa Cruz";72
"30516";"Volcamiento";"Tramo de via";"Villa Nueva";72
"6392";"Caida de Ocupante";"Tramo de via";"Alejandro Echavarría";71
"8505";"Choque";"Glorieta";"Barrio Colón";71
"10424";"Caida de Ocupante";"Tramo de via";"Cabecera Urbana San Cristobal";71
"11643";"Choque";"Puente";"Cerro Nutibara";71
"12152";"Caida de Ocupante";"Tramo de via";"Doce de Octubre No.1";71
"14672";"Caida de Ocupante";"Tramo de via";"Estación Villa";71
"15657";"Choque";"Paso Elevado";"Guayaquil";71
"17481";"Choque";"Tramo de via";"La Isla";71
"21151";"Atropello";"Tramo de via";"Manrique Central No. 2";71
"21368";"Caida de Ocupante";"Tramo de via";"Manrique Oriental";71
"24828";"Volcamiento";"Tramo de via";"San Benito";71
"25187";"Otro";"Tramo de via";"San Javier No.1";71
"29936";"Caida de Ocupante";"Tramo de via";"Villa Carlota";71
"7575";"Choque";"Interseccion";"Asomadera No. 2";70
"8625";"Choque";"Tramo de via";"Barrio Cristóbal";70
"9635";"Otro";"Tramo de via";"Bomboná No. 1";70
"22016";"Caida de Ocupante";"Tramo de via";"Moravia";70
"28820";"Caida de Ocupante";"Lote o Predio";"Terminal de Transporte";70
"30469";"Atropello";"Interseccion";"Villa Nueva";70
"15";"Choque";"Interseccion";"0";69
"8519";"Otro";"Lote o Predio";"Barrio Colón";69
"8556";"Volcamiento";"Tramo de via";"Barrio Colón";69
"16620";"Volcamiento";"Tramo de via";"La Candelaria";69
"16977";"Choque";"Tramo de via";"La Esperanza No. 2";69
"28887";"Choque";"Interseccion";"Toscana";69
"8517";"Choque";"Lote o Predio";"Barrio Colón";68
"11148";"Volcamiento";"Tramo de via";"Carlos E. Restrepo";68
"11795";"Otro";"Tramo de via";"Córdoba";68
"13551";"Choque";"Interseccion";"El Pomar";68
"13628";"Caida de Ocupante";"Lote o Predio";"El Progreso";68
"23564";"Caida de Ocupante";"Lote o Predio";"Pedregal";68
"23780";"Caida de Ocupante";"Lote o Predio";"Perpetuo Socorro";68
"26156";"Caida de Ocupante";"Lote o Predio";"Santa Fé";68
"29144";"Caida de Ocupante";"Tramo de via";"Tricentenario";68
"6285";"Choque";"Lote o Predio";"Alejandría";67
"8529";"Choque";"Paso Elevado";"Barrio Colón";67
"9200";"Caida de Ocupante";"Tramo de via";"Berlin";67
"10748";"Caida de Ocupante";"Lote o Predio";"Campo Amor";67
"14025";"Choque";"Tramo de via";"El Salado";67
"14891";"Otro";"Tramo de via";"Fátima";67
"19999";"Atropello";"Tramo de via";"López de Mesa";67
"22087";"Atropello";"Tramo de via";"Moscú No. 1";67
"28639";"Atropello";"Tramo de via";"Suramericana";67
"7364";"Caida de Ocupante";"Lote o Predio";"Área de Expansión Pajarito";66
"10207";"Atropello";"Tramo de via";"Buenos Aires";66
"10640";"Caida de Ocupante";"Tramo de via";"Calle Nueva";66
"10761";"Choque";"Paso Elevado";"Campo Amor";66
"12183";"Choque";"Interseccion";"Doce de Octubre No.2";66
"12585";"Choque";"Tramo de via";"El Compromiso";66
"20144";"Caida de Ocupante";"Tramo de via";"Loreto";66
"20973";"Choque";"Lote o Predio";"Manila";66
"23097";"Choque";"Tramo de via";"Pajarito";66
"23337";"Choque";"Glorieta";"Parque Juan Pablo II";66
"23531";"Otro";"Tramo de via";"Patio Bonito";66
"24791";"Otro";"Lote o Predio";"San Benito";66
"30479";"Otro";"Lote o Predio";"Villa Nueva";66
"10317";"Choque";"Lote o Predio";"Cabecera San Antonio de Prado";65
"11360";"Caida de Ocupante";"Tramo de via";"Castropol";65
"14099";"Otro";"Tramo de via";"El Salvador";65
"15179";"Otro";"Tramo de via";"Francisco Antonio Zea";65
"18087";"Choque";"Interseccion";"La Mota";65
"21155";"Otro";"Tramo de via";"Manrique Central No. 2";65
"22380";"Volcamiento";"Tramo de via";"Naranjal";65
"24207";"Choque";"Interseccion";"Playón de Los Comuneros";65
"24575";"Otro";"Lote o Predio";"Robledo";65
"24679";"Atropello";"Tramo de via";"Rosales";65
"28640";"Caida de Ocupante";"Tramo de via";"Suramericana";65
"29575";"Atropello";"Tramo de via";"Veinte de Julio";65
"30656";"Caida de Ocupante";"Tramo de via";"Villatina";65
"10067";"Otro";"Tramo de via";"Boyacá";64
"10643";"Otro";"Tramo de via";"Calle Nueva";64
"11868";"Volcamiento";"Tramo de via";"Cristo Rey";64
"12657";"Choque";"Tramo de via";"El Corazón";64
"13767";"Choque";"Interseccion";"El Raizal";64
"16185";"Choque";"Tramo de via";"Juan XXIII La Quiebra";64
"16579";"Atropello";"Lote o Predio";"La Candelaria";64
"17479";"Atropello";"Tramo de via";"La Isla";64
"18375";"Choque";"Interseccion";"La Piñuela";64
"22880";"Caida de Ocupante";"Tramo de via";"Oleoducto";64
"28787";"Otro";"Tramo de via";"Tenche";64
"28928";"Caida de Ocupante";"Tramo de via";"Toscana";64
"6539";"Otro";"Tramo de via";"Altamira";63
"7257";"Choque";"Tramo de via";"Área de Expansión Altos de Calasanz";63
"8483";"Otro";"Tramo de via";"Barrio Colombia";63
"11325";"Choque";"Lote o Predio";"Castropol";63
"13811";"Otro";"Tramo de via";"El Raizal";63
"15175";"Atropello";"Tramo de via";"Francisco Antonio Zea";63
"15573";"Choque";"Lote o Predio";"Guayabal";63
"16332";"Volcamiento";"Tramo de via";"La Aguacatala";63
"19455";"Choque";"Interseccion";"Las Mercedes";63
"26267";"Otro";"Tramo de via";"Santa Inés";63
"29391";"Choque";"Interseccion";"Universidad de Antioquia";63
"30476";"Caida de Ocupante";"Lote o Predio";"Villa Nueva";63
"6428";"Caida de Ocupante";"Lote o Predio";"Alfonso López";62
"7547";"Otro";"Tramo de via";"Asomadera No. 1";62
"10316";"Caida de Ocupante";"Lote o Predio";"Cabecera San Antonio de Prado";62
"10715";"Otro";"Tramo de via";"Campo Alegre";62
"12155";"Otro";"Tramo de via";"Doce de Octubre No.1";62
"13807";"Atropello";"Tramo de via";"El Raizal";62
"16760";"Caida de Ocupante";"Tramo de via";"La Colina";62
"18347";"Otro";"Tramo de via";"La Pilarica";62
"20935";"Atropello";"Tramo de via";"Los Pinos";62
"20936";"Caida de Ocupante";"Tramo de via";"Los Pinos";62
"21008";"Caida de Ocupante";"Tramo de via";"Manila";62
"26157";"Choque";"Lote o Predio";"Santa Fé";62
"27081";"Choque";"Glorieta";"Sevilla";62
"29651";"Otro";"Tramo de via";"Versalles No. 1";62
"8047";"Atropello";"Tramo de via";"Aures No. 2";61
"9631";"Atropello";"Tramo de via";"Bomboná No. 1";61
"11972";"Caida de Ocupante";"Lote o Predio";"Cucaracho";61
"13737";"Choque";"Tramo de via";"El Progreso No.2";61
"15825";"Choque";"Tramo de via";"Hospital San Vicente de Paúl";61
"16220";"Caida de Ocupante";"Lote o Predio";"Kennedy";61
"19571";"Otro";"Tramo de via";"Las Palmas";61
"24247";"Atropello";"Tramo de via";"Playón de Los Comuneros";61
"25979";"Otro";"Tramo de via";"San Pedro";61
"30227";"Otro";"Tramo de via";"Villa Hermosa";61
"10823";"Otro";"Lote o Predio";"Campo Valdés No. 1";60
"12039";"Choque";"Interseccion";"Diego Echavarría";60
"15107";"Otro";"Tramo de via";"Florida Nueva";60
"16023";"Choque";"Paso Inferior";"Jesús Nazareno";60
"17047";"Atropello";"Tramo de via";"La Floresta";60
"17191";"Atropello";"Tramo de via";"La Francia";60
"19175";"Otro";"Lote o Predio";"Las Granjas";60
"29219";"Otro";"Tramo de via";"Trinidad";60
"15575";"Otro";"Lote o Predio";"Guayabal";59
"17085";"Choque";"Lote o Predio";"La Florida";59
"19737";"Choque";"Glorieta";"Laureles";59
"20360";"Caida de Ocupante";"Tramo de via";"Los Ángeles";59
"23567";"Otro";"Lote o Predio";"Pedregal";59
"23811";"Choque";"Puente";"Perpetuo Socorro";59
"26483";"Otro";"Tramo de via";"Santa María de los Ángeles";59
"28571";"Otro";"Tramo de via";"Sucre";59
"28860";"Volcamiento";"Tramo de via";"Terminal de Transporte";59
"29508";"Volcamiento";"Tramo de via";"Universidad Nacional";59
"6823";"Atropello";"Tramo de via";"Andalucía";58
"8012";"Caida de Ocupante";"Lote o Predio";"Aures No. 2";58
"10064";"Caida de Ocupante";"Tramo de via";"Boyacá";58
"10499";"Otro";"Tramo de via";"Calasanz";58
"10711";"Atropello";"Tramo de via";"Campo Alegre";58
"12007";"Atropello";"Tramo de via";"Cucaracho";58
"13591";"Atropello";"Tramo de via";"El Pomar";58
"14708";"Caida de Ocupante";"Lote o Predio";"Facultad de Minas U. Nacional";58
"17623";"Atropello";"Tramo de via";"La Libertad";58
"18991";"Atropello";"Tramo de via";"Las Brisas";58
"23927";"Otro";"Lote o Predio";"Picacho";58
"24945";"Choque";"Paso Elevado";"San Diego";58
"25832";"Caida de Ocupante";"Tramo de via";"San Miguel";58
"28676";"Caida de Ocupante";"Lote o Predio";"Tejelo";58
"29607";"Choque";"Interseccion";"Versalles No. 1";58
"29648";"Caida de Ocupante";"Tramo de via";"Versalles No. 1";58
"30659";"Otro";"Tramo de via";"Villatina";58
"10820";"Caida de Ocupante";"Lote o Predio";"Campo Valdés No. 1";57
"11253";"Choque";"Lote o Predio";"Castilla";57
"11745";"Choque";"Glorieta";"Córdoba";57
"11841";"Choque";"Paso Elevado";"Cristo Rey";57
"12399";"Choque";"Interseccion";"El Castillo";57
"13519";"Atropello";"Tramo de via";"El Poblado";57
"13808";"Caida de Ocupante";"Tramo de via";"El Raizal";57
"15319";"Atropello";"Tramo de via";"Gerona";57
